"id-mapa";"anio";"mes";"dia";"fecha";"franja";"tipo";"subtipo";"uso_arma";"uso_moto";"barrio";"comuna";"latitud";"longitud";"cantidad"
110661;2021;"SEPTIEMBRE";"JUEVES";"2021-09-30";0;"Robo";"Robo total";"NO";"NO";"VELEZ SARSFIELD";10;-34.627051;-58.500335;1
110662;2021;"OCTUBRE";"VIERNES";"2021-10-15";17;"Hurto";"Hurto automotor";"NO";"NO";"VELEZ SARSFIELD";10;-34.630604;-58.486659;1
110663;2021;"OCTUBRE";"SABADO";"2021-10-16";10;"Hurto";"Hurto automotor";"NO";"NO";"FLORESTA";10;-34.628712;-58.485501;1
110664;2021;"OCTUBRE";"DOMINGO";"2021-10-17";11;"Hurto";"Hurto automotor";"NO";"NO";"FLORESTA";10;-34.628107;-58.478869;1
110665;2021;"OCTUBRE";"DOMINGO";"2021-10-17";14;"Hurto";"Hurto automotor";"NO";"NO";"VELEZ SARSFIELD";10;-34.635877;-58.48672;1
110666;2021;"OCTUBRE";"DOMINGO";"2021-10-10";10;"Robo";"Robo total";"NO";"SI";"FLORESTA";10;-34.624231;-58.488989;1
110667;2021;"OCTUBRE";"LUNES";"2021-10-04";9;"Hurto";"Hurto total";"NO";"NO";"MONTE CASTRO";10;-34.619345;-58.50462;1
110668;2021;"OCTUBRE";"LUNES";"2021-10-18";20;"Robo";"Robo total";"NO";"SI";"VILLA LURO";10;-34.627972;-58.506878;1
110669;2021;"OCTUBRE";"MARTES";"2021-10-19";15;"Robo";"Robo total";"NO";"NO";"FLORESTA";10;-34.629651;-58.483548;1
110670;2021;"OCTUBRE";"MARTES";"2021-10-19";22;"Robo";"Robo total";"SI";"NO";"MONTE CASTRO";10;-34.616722;-58.494704;1
110671;2021;"OCTUBRE";"MARTES";"2021-10-19";21;"Hurto";"Hurto total";"NO";"NO";"MONTE CASTRO";10;-34.624233;-58.505467;1
110672;2021;"OCTUBRE";"JUEVES";"2021-10-21";9;"Hurto";"Hurto total";"NO";"NO";"FLORESTA";10;-34.625439;-58.48918;1
110673;2021;"OCTUBRE";"JUEVES";"2021-10-21";11;"Hurto";"Hurto total";"NO";"NO";"FLORESTA";10;-34.624514;-58.478068;1
110674;2021;"OCTUBRE";"JUEVES";"2021-10-21";15;"Hurto";"Hurto total";"NO";"NO";"FLORESTA";10;-34.628267;-58.478741;1
110675;2021;"OCTUBRE";"JUEVES";"2021-10-21";12;"Hurto";"Hurto automotor";"NO";"NO";"VELEZ SARSFIELD";10;-34.633821;-58.489714;1
110676;2021;"OCTUBRE";"MIERCOLES";"2021-10-20";19;"Hurto";"Hurto total";"NO";"NO";"VELEZ SARSFIELD";10;-34.627528;-58.500961;1
110677;2021;"OCTUBRE";"JUEVES";"2021-10-21";13;"Robo";"Robo total";"NO";"NO";"FLORESTA";10;-34.623574;-58.486102;1
110678;2021;"OCTUBRE";"VIERNES";"2021-10-22";8;"Robo";"Robo total";"NO";"NO";"FLORESTA";10;-34.63034;-58.476615;1
110679;2021;"OCTUBRE";"JUEVES";"2021-10-21";18;"Hurto";"Hurto total";"NO";"NO";"VILLA DEL PARQUE";11;-34.602982;-58.477614;1
110680;2021;"OCTUBRE";"VIERNES";"2021-10-22";1;"Robo";"Robo total";"NO";"SI";"VELEZ SARSFIELD";10;-34.631817;-58.488518;1
110681;2021;"OCTUBRE";"SABADO";"2021-10-23";13;"Hurto";"Hurto total";"NO";"NO";"FLORESTA";10;-34.629861;-58.480408;1
110682;2021;"OCTUBRE";"SABADO";"2021-10-23";17;"Robo";"Robo total";"NO";"NO";"FLORESTA";10;-34.630163;-58.479121;1
110683;2021;"OCTUBRE";"SABADO";"2021-10-23";14;"Hurto";"Hurto automotor";"NO";"NO";"FLORESTA";10;-34.625628;-58.482338;1
110684;2021;"OCTUBRE";"SABADO";"2021-10-23";23;"Robo";"Robo total";"NO";"NO";"VELEZ SARSFIELD";10;-34.626052;-58.502962;1
110685;2021;"OCTUBRE";"LUNES";"2021-10-25";10;"Hurto";"Hurto total";"NO";"NO";"FLORESTA";10;-34.631269;-58.479767;1
110686;2021;"OCTUBRE";"LUNES";"2021-10-25";16;"Hurto";"Hurto automotor";"NO";"NO";"VELEZ SARSFIELD";10;-34.62593;-58.495769;1
110687;2021;"OCTUBRE";"LUNES";"2021-10-25";1;"Robo";"Robo total";"NO";"NO";"MONTE CASTRO";10;-34.625081;-58.508352;1
110688;2021;"OCTUBRE";"LUNES";"2021-10-25";9;"Hurto";"Hurto total";"NO";"NO";"MONTE CASTRO";10;-34.621307;-58.50364;1
110689;2021;"OCTUBRE";"LUNES";"2021-10-25";21;"Robo";"Robo total";"SI";"NO";"FLORESTA";10;-34.631528;-58.485329;1
110690;2021;"OCTUBRE";"DOMINGO";"2021-10-24";13;"Hurto";"Hurto total";"NO";"NO";"MONTE CASTRO";10;-34.61421;-58.497604;1
110691;2021;"OCTUBRE";"MARTES";"2021-10-26";12;"Robo";"Robo total";"NO";"NO";"FLORESTA";10;-34.630308;-58.486944;1
110692;2021;"OCTUBRE";"LUNES";"2021-10-25";18;"Hurto";"Hurto total";"NO";"NO";"FLORESTA";10;-34.621369;-58.498198;1
110693;2021;"OCTUBRE";"MARTES";"2021-10-26";15;"Robo";"Robo total";"NO";"NO";"VELEZ SARSFIELD";10;-34.63629;-58.492131;1
110694;2021;"OCTUBRE";"DOMINGO";"2021-10-24";0;"Hurto";"Hurto total";"NO";"NO";"VELEZ SARSFIELD";10;-34.624523;-58.502294;1
110695;2021;"OCTUBRE";"MARTES";"2021-10-26";16;"Hurto";"Hurto automotor";"NO";"NO";"FLORESTA";10;-34.631419;-58.478494;1
110696;2021;"OCTUBRE";"MARTES";"2021-10-26";14;"Hurto";"Hurto total";"NO";"NO";"FLORESTA";10;-34.625679;-58.476329;1
110697;2021;"OCTUBRE";"DOMINGO";"2021-10-24";17;"Hurto";"Hurto total";"NO";"NO";"FLORESTA";10;-34.631877;-58.483975;1
110698;2021;"OCTUBRE";"MARTES";"2021-10-26";15;"Robo";"Robo total";"NO";"NO";"MONTE CASTRO";10;-34.615279;-58.497354;1
110699;2021;"OCTUBRE";"MARTES";"2021-10-26";22;"Hurto";"Hurto total";"NO";"NO";"VELEZ SARSFIELD";10;-34.630623;-58.496378;1
110700;2021;"OCTUBRE";"MIERCOLES";"2021-10-27";5;"Hurto";"Hurto total";"NO";"NO";"FLORESTA";10;-34.628878;-58.476338;1
110701;2021;"OCTUBRE";"MIERCOLES";"2021-10-27";22;"Robo";"Robo automotor";"SI";"NO";"VELEZ SARSFIELD";10;-34.632865;-58.497492;1
110702;2021;"OCTUBRE";"MIERCOLES";"2021-10-27";7;"Hurto";"Hurto total";"NO";"NO";"MONTE CASTRO";10;-34.625336;-58.507613;1
110703;2021;"OCTUBRE";"JUEVES";"2021-10-28";8;"Hurto";"Hurto total";"NO";"NO";"FLORESTA";10;-34.628319;-58.476369;1
110704;2021;"OCTUBRE";"JUEVES";"2021-10-28";9;"Robo";"Robo total";"NO";"NO";"FLORESTA";10;-34.626219;-58.480177;1
110705;2021;"OCTUBRE";"MARTES";"2021-10-26";22;"Hurto";"Hurto total";"NO";"NO";"VELEZ SARSFIELD";10;-34.632376;-58.487888;1
110706;2021;"OCTUBRE";"MIERCOLES";"2021-10-27";21;"Robo";"Robo total";"NO";"NO";"FLORESTA";10;-34.620988;-58.496681;1
110707;2021;"OCTUBRE";"VIERNES";"2021-10-29";11;"Hurto";"Hurto automotor";"NO";"NO";"MONTE CASTRO";10;-34.615679;-58.510612;1
110708;2021;"OCTUBRE";"VIERNES";"2021-10-29";12;"Robo";"Robo total";"NO";"NO";"MONTE CASTRO";10;-34.61923;-58.504751;1
110709;2021;"OCTUBRE";"JUEVES";"2021-10-28";20;"Hurto";"Hurto total";"NO";"NO";"FLORESTA";10;-34.631734;-58.478342;1
110710;2021;"OCTUBRE";"VIERNES";"2021-10-29";7;"Robo";"Robo total";"SI";"NO";"VILLA SANTA RITA";11;-34.620682;-58.479451;1
110711;2021;"OCTUBRE";"JUEVES";"2021-10-28";20;"Robo";"Robo total";"NO";"SI";"MONTE CASTRO";10;-34.614311;-58.503531;1
110712;2021;"OCTUBRE";"VIERNES";"2021-10-29";22;"Robo";"Robo total";"NO";"NO";"FLORESTA";10;-34.629156;-58.48231;1
110713;2021;"OCTUBRE";"VIERNES";"2021-10-29";22;"Hurto";"Hurto automotor";"NO";"NO";"MONTE CASTRO";10;-34.623372;-58.50277;1
110714;2021;"OCTUBRE";"VIERNES";"2021-10-29";12;"Hurto";"Hurto total";"NO";"NO";"MONTE CASTRO";10;-34.617548;-58.511713;1
110715;2021;"OCTUBRE";"SABADO";"2021-10-30";8;"Hurto";"Hurto total";"NO";"NO";"FLORESTA";10;-34.62955;-58.475094;1
110716;2021;"OCTUBRE";"SABADO";"2021-10-30";14;"Hurto";"Hurto total";"NO";"NO";"MONTE CASTRO";10;-34.620883;-58.512381;1
110717;2021;"OCTUBRE";"SABADO";"2021-10-30";11;"Hurto";"Hurto total";"NO";"NO";"VELEZ SARSFIELD";10;-34.62805;-58.491253;1
110718;2021;"OCTUBRE";"DOMINGO";"2021-10-31";7;"Hurto";"Hurto automotor";"NO";"NO";"FLORESTA";10;-34.625905;-58.487717;1
110719;2021;"OCTUBRE";"DOMINGO";"2021-10-31";5;"Hurto";"Hurto total";"NO";"NO";"PALERMO";14;-34.567268;-58.407866;1
110720;2021;"OCTUBRE";"SABADO";"2021-10-30";8;"Hurto";"Hurto total";"NO";"NO";"MONTE CASTRO";10;-34.617832;-58.500056;1
110721;2021;"OCTUBRE";"SABADO";"2021-10-30";9;"Hurto";"Hurto total";"NO";"NO";"VELEZ SARSFIELD";10;-34.630656;-58.491722;1
110722;2021;"OCTUBRE";"SABADO";"2021-10-30";0;"Hurto";"Hurto total";"NO";"NO";"FLORESTA";10;-34.629283;-58.488232;1
110723;2021;"NOVIEMBRE";"LUNES";"2021-11-01";8;"Robo";"Robo total";"NO";"NO";"FLORESTA";10;-34.631269;-58.479767;1
110724;2021;"NOVIEMBRE";"LUNES";"2021-11-01";1;"Robo";"Robo total";"NO";"NO";"VELEZ SARSFIELD";10;-34.629534;-58.494851;1
110725;2021;"NOVIEMBRE";"LUNES";"2021-11-01";8;"Robo";"Robo total";"NO";"NO";"VELEZ SARSFIELD";10;-34.638134;-58.485403;1
110726;2021;"NOVIEMBRE";"MARTES";"2021-11-02";2;"Robo";"Robo total";"NO";"NO";"FLORESTA";10;-34.625737;-58.481146;1
110727;2021;"NOVIEMBRE";"MARTES";"2021-11-02";5;"Robo";"Robo total";"NO";"NO";"VELEZ SARSFIELD";10;-34.632491;-58.485016;1
110728;2021;"NOVIEMBRE";"MARTES";"2021-11-02";7;"Robo";"Robo total";"NO";"NO";"VELEZ SARSFIELD";10;-34.630233;-58.489612;1
110729;2021;"NOVIEMBRE";"MARTES";"2021-11-02";8;"Hurto";"Hurto total";"NO";"NO";"VELEZ SARSFIELD";10;-34.626635;-58.502657;1
110730;2021;"NOVIEMBRE";"MARTES";"2021-11-02";10;"Hurto";"Hurto total";"NO";"NO";"MONTE CASTRO";10;-34.615511;-58.503792;1
110731;2021;"NOVIEMBRE";"MARTES";"2021-11-02";13;"Robo";"Robo total";"NO";"NO";"FLORESTA";10;-34.628639;-58.480379;1
110732;2021;"NOVIEMBRE";"MARTES";"2021-11-02";6;"Robo";"Robo total";"SI";"NO";"MONTE CASTRO";10;-34.623722;-58.504898;1
110733;2021;"NOVIEMBRE";"LUNES";"2021-11-01";15;"Hurto";"Hurto total";"NO";"NO";"VELEZ SARSFIELD";10;-34.625527;-58.500449;1
110734;2021;"NOVIEMBRE";"MIERCOLES";"2021-11-03";8;"Robo";"Robo total";"NO";"NO";"FLORESTA";10;-34.625726;-58.482245;1
110735;2021;"NOVIEMBRE";"MARTES";"2021-11-02";23;"Robo";"Robo total";"NO";"NO";"VILLA CRESPO";15;-34.600306;-58.448409;1
110736;2021;"NOVIEMBRE";"MIERCOLES";"2021-11-03";8;"Robo";"Robo total";"NO";"NO";"VELEZ SARSFIELD";10;-34.628247;-58.494737;1
110737;2021;"NOVIEMBRE";"LUNES";"2021-11-01";5;"Robo";"Robo total";"NO";"NO";"VELEZ SARSFIELD";10;-34.633473;-58.496256;1
110738;2021;"OCTUBRE";"MIERCOLES";"2021-10-27";10;"Hurto";"Hurto total";"NO";"NO";"FLORESTA";10;-34.625934;-58.488471;1
110739;2021;"NOVIEMBRE";"MIERCOLES";"2021-11-03";8;"Hurto";"Hurto total";"NO";"NO";"FLORESTA";10;-34.627677;-58.476025;1
110740;2021;"NOVIEMBRE";"MIERCOLES";"2021-11-03";8;"Hurto";"Hurto total";"NO";"NO";"FLORESTA";10;-34.621378;-58.496029;1
110741;2021;"NOVIEMBRE";"MARTES";"2021-11-02";8;"Hurto";"Hurto total";"NO";"NO";"MONTE CASTRO";10;-34.614705;-58.500317;1
110742;2021;"NOVIEMBRE";"JUEVES";"2021-11-04";6;"Hurto";"Hurto total";"NO";"NO";"VELEZ SARSFIELD";10;-34.62801;-58.491155;1
110743;2021;"NOVIEMBRE";"JUEVES";"2021-11-04";6;"Hurto";"Hurto total";"NO";"NO";"FLORESTA";10;-34.620036;-58.49061;1
110744;2021;"NOVIEMBRE";"JUEVES";"2021-11-04";9;"Hurto";"Hurto total";"NO";"NO";"FLORESTA";10;-34.63001;-58.476716;1
110745;2021;"NOVIEMBRE";"JUEVES";"2021-11-04";9;"Hurto";"Hurto total";"NO";"NO";"VELEZ SARSFIELD";10;-34.632486;-58.484297;1
110746;2021;"NOVIEMBRE";"MARTES";"2021-11-02";7;"Robo";"Robo total";"NO";"NO";"VILLA LURO";10;-34.633704;-58.498061;1
110747;2021;"NOVIEMBRE";"MIERCOLES";"2021-11-03";23;"Robo";"Robo total";"NO";"NO";"MONTE CASTRO";10;-34.620385;-58.511111;1
110748;2021;"NOVIEMBRE";"JUEVES";"2021-11-04";16;"Robo";"Robo total";"SI";"SI";"FLORESTA";10;-34.626504;-58.477149;1
110749;2021;"NOVIEMBRE";"JUEVES";"2021-11-04";20;"Hurto";"Hurto total";"NO";"NO";"MONTE CASTRO";10;-34.618173;-58.505509;1
110750;2021;"NOVIEMBRE";"MARTES";"2021-11-02";17;"Robo";"Robo total";"NO";"NO";"FLORESTA";10;-34.62734;-58.480368;1
110751;2021;"NOVIEMBRE";"VIERNES";"2021-11-05";7;"Hurto";"Hurto automotor";"NO";"NO";"VELEZ SARSFIELD";10;-34.629515;-58.497006;1
110752;2021;"NOVIEMBRE";"JUEVES";"2021-11-04";23;"Robo";"Robo total";"NO";"NO";"FLORESTA";10;-34.625341;-58.481072;1
110753;2021;"NOVIEMBRE";"VIERNES";"2021-11-05";11;"Hurto";"Hurto total";"NO";"NO";"FLORESTA";10;-34.626216;-58.486606;1
110754;2021;"NOVIEMBRE";"VIERNES";"2021-11-05";14;"Robo";"Robo total";"NO";"NO";"FLORESTA";10;-34.622692;-58.494539;1
110755;2021;"NOVIEMBRE";"JUEVES";"2021-11-04";14;"Hurto";"Hurto total";"NO";"NO";"MONTE CASTRO";10;-34.62523;-58.507499;1
110756;2021;"NOVIEMBRE";"SABADO";"2021-11-06";8;"Hurto";"Hurto total";"NO";"NO";"MONTE CASTRO";10;-34.620318;-58.514174;1
110757;2021;"NOVIEMBRE";"DOMINGO";"2021-11-07";11;"Hurto";"Hurto total";"NO";"NO";"VELEZ SARSFIELD";10;-34.631862;-58.497404;1
110758;2021;"NOVIEMBRE";"LUNES";"2021-11-08";7;"Hurto";"Hurto total";"NO";"NO";"MONTE CASTRO";10;-34.620766;-58.504425;1
110759;2021;"NOVIEMBRE";"SABADO";"2021-11-06";12;"Hurto";"Hurto total";"NO";"NO";"MONTE CASTRO";10;-34.616106;-58.501376;1
110760;2021;"NOVIEMBRE";"SABADO";"2021-11-06";23;"Robo";"Robo total";"NO";"NO";"MONTE CASTRO";10;-34.61302;-58.50559;1
110761;2021;"NOVIEMBRE";"LUNES";"2021-11-08";13;"Robo";"Robo total";"NO";"NO";"MONTE CASTRO";10;-34.620653;-58.502149;1
110762;2021;"NOVIEMBRE";"MARTES";"2021-11-02";8;"Hurto";"Hurto total";"NO";"NO";"MONTE CASTRO";10;-34.616615;-58.496673;1
110763;2021;"NOVIEMBRE";"LUNES";"2021-11-08";19;"Robo";"Robo total";"NO";"NO";"FLORESTA";10;-34.626312;-58.485156;1
110764;2021;"NOVIEMBRE";"LUNES";"2021-11-08";21;"Robo";"Robo total";"SI";"SI";"FLORESTA";10;-34.624588;-58.489424;1
110765;2021;"NOVIEMBRE";"JUEVES";"2021-11-04";7;"Hurto";"Hurto total";"NO";"NO";"VELEZ SARSFIELD";10;-34.624031;-58.503489;1
110766;2021;"NOVIEMBRE";"MARTES";"2021-11-09";1;"Robo";"Robo total";"NO";"NO";"VELEZ SARSFIELD";10;-34.631721;-58.488078;1
110767;2021;"NOVIEMBRE";"MARTES";"2021-11-09";7;"Robo";"Robo total";"NO";"NO";"FLORESTA";10;-34.628213;-58.488421;1
110768;2021;"NOVIEMBRE";"MARTES";"2021-11-09";12;"Robo";"Robo total";"NO";"NO";"FLORESTA";10;-34.625338;-58.484234;1
110769;2021;"NOVIEMBRE";"MARTES";"2021-11-09";17;"Hurto";"Hurto total";"NO";"NO";"VELEZ SARSFIELD";10;-34.629421;-58.500987;1
110770;2021;"NOVIEMBRE";"LUNES";"2021-11-08";22;"Robo";"Robo total";"SI";"NO";"FLORESTA";10;-34.627701;-58.49022;1
110771;2021;"NOVIEMBRE";"MIERCOLES";"2021-11-10";11;"Hurto";"Hurto total";"NO";"NO";"FLORESTA";10;-34.628267;-58.478741;1
110772;2021;"NOVIEMBRE";"MARTES";"2021-11-09";11;"Robo";"Robo total";"NO";"NO";"VELEZ SARSFIELD";10;-34.631611;-58.488839;1
110773;2021;"NOVIEMBRE";"MIERCOLES";"2021-11-10";13;"Hurto";"Hurto total";"NO";"NO";"VELEZ SARSFIELD";10;-34.632052;-58.497608;1
110774;2021;"NOVIEMBRE";"MIERCOLES";"2021-11-10";16;"Hurto";"Hurto total";"NO";"NO";"FLORESTA";10;-34.628535;-58.47982;1
110775;2021;"NOVIEMBRE";"MIERCOLES";"2021-11-10";16;"Hurto";"Hurto total";"NO";"NO";"FLORESTA";10;-34.627701;-58.49022;1
110776;2021;"NOVIEMBRE";"MIERCOLES";"2021-11-10";18;"Hurto";"Hurto automotor";"NO";"NO";"MONTE CASTRO";10;-34.617732;-58.505373;1
110777;2021;"NOVIEMBRE";"MIERCOLES";"2021-11-10";21;"Robo";"Robo total";"NO";"SI";"VELEZ SARSFIELD";10;-34.622427;-58.500267;1
110778;2021;"NOVIEMBRE";"MIERCOLES";"2021-11-10";22;"Robo";"Robo total";"NO";"NO";"VELEZ SARSFIELD";10;-34.622427;-58.500267;1
110779;2021;"NOVIEMBRE";"JUEVES";"2021-11-11";7;"Robo";"Robo total";"NO";"NO";"VELEZ SARSFIELD";10;-34.632013;-58.494023;1
110780;2021;"NOVIEMBRE";"MARTES";"2021-11-09";18;"Hurto";"Hurto automotor";"NO";"NO";"VELEZ SARSFIELD";10;-34.630742;-58.49416;1
110781;2021;"NOVIEMBRE";"MIERCOLES";"2021-11-10";13;"Hurto";"Hurto total";"NO";"NO";"MONTE CASTRO";10;-34.622673;-58.513631;1
110782;2021;"NOVIEMBRE";"JUEVES";"2021-11-11";15;"Hurto";"Hurto total";"NO";"NO";"MONTE CASTRO";10;-34.621174;-58.514434;1
110783;2021;"NOVIEMBRE";"JUEVES";"2021-11-11";14;"Hurto";"Hurto total";"NO";"NO";"FLORESTA";10;-34.627966;-58.482861;1
110784;2021;"NOVIEMBRE";"JUEVES";"2021-11-11";21;"Robo";"Robo total";"NO";"NO";"MONTE CASTRO";10;-34.618454;-58.505597;1
110785;2021;"NOVIEMBRE";"JUEVES";"2021-11-11";6;"Hurto";"Hurto total";"NO";"NO";"FLORESTA";10;-34.627163;-58.488911;1
110786;2021;"NOVIEMBRE";"VIERNES";"2021-11-12";14;"Hurto";"Hurto automotor";"NO";"NO";"VELEZ SARSFIELD";10;-34.6277;-58.49875;1
110787;2021;"NOVIEMBRE";"VIERNES";"2021-11-12";15;"Robo";"Robo total";"NO";"NO";"VILLA SOLDATI";8;-34.657449;-58.452496;1
110788;2021;"NOVIEMBRE";"SABADO";"2021-11-13";23;"Robo";"Robo total";"SI";"NO";"FLORESTA";10;-34.619096;-58.495444;1
110789;2021;"NOVIEMBRE";"SABADO";"2021-11-13";11;"Robo";"Robo total";"NO";"NO";"FLORESTA";10;-34.627703;-58.476129;1
110790;2021;"NOVIEMBRE";"DOMINGO";"2021-11-07";22;"Robo";"Robo total";"NO";"NO";"VELEZ SARSFIELD";10;-34.631494;-58.487328;1
110791;2021;"NOVIEMBRE";"SABADO";"2021-11-13";14;"Hurto";"Hurto total";"NO";"NO";"FLORESTA";10;-34.628802;-58.480891;1
110792;2021;"NOVIEMBRE";"SABADO";"2021-11-13";16;"Robo";"Robo total";"NO";"NO";"VELEZ SARSFIELD";10;-34.628634;-58.492445;1
110793;2021;"NOVIEMBRE";"SABADO";"2021-11-13";16;"Robo";"Robo total";"SI";"NO";"FLORESTA";10;-34.630558;-58.4832;1
110794;2021;"NOVIEMBRE";"SABADO";"2021-11-13";18;"Robo";"Robo total";"NO";"NO";"MONTE CASTRO";10;-34.61952;-58.512153;1
110795;2021;"NOVIEMBRE";"DOMINGO";"2021-11-14";2;"Robo";"Robo total";"NO";"NO";"FLORESTA";10;-34.617952;-58.493227;1
110796;2021;"NOVIEMBRE";"SABADO";"2021-11-13";NULL;"Robo";"Robo total";"NO";"NO";"MONTE CASTRO";10;-34.62413;-58.50626;1
110797;2021;"NOVIEMBRE";"SABADO";"2021-11-13";11;"Hurto";"Hurto total";"NO";"NO";"FLORES";7;-34.624171;-58.472563;1
110798;2021;"NOVIEMBRE";"DOMINGO";"2021-11-14";0;"Robo";"Robo total";"NO";"NO";"VELEZ SARSFIELD";10;-34.630519;-58.500637;1
110799;2021;"NOVIEMBRE";"LUNES";"2021-11-15";10;"Robo";"Robo total";"SI";"SI";"MONTE CASTRO";10;-34.621877;-58.499171;1
110800;2021;"NOVIEMBRE";"LUNES";"2021-11-15";15;"Robo";"Robo total";"NO";"NO";"VELEZ SARSFIELD";10;-34.627259;-58.504211;1
110801;2021;"NOVIEMBRE";"LUNES";"2021-11-15";18;"Hurto";"Hurto automotor";"NO";"NO";"FLORESTA";10;-34.626617;-58.486419;1
110802;2021;"NOVIEMBRE";"LUNES";"2021-11-15";9;"Hurto";"Hurto automotor";"NO";"NO";"MONTE CASTRO";10;-34.61778;-58.504412;1
110803;2021;"NOVIEMBRE";"MIERCOLES";"2021-11-17";6;"Hurto";"Hurto total";"NO";"NO";"VELEZ SARSFIELD";10;-34.623521;-58.502366;1
110804;2021;"NOVIEMBRE";"MIERCOLES";"2021-11-17";12;"Robo";"Robo total";"NO";"SI";"VELEZ SARSFIELD";10;-34.631389;-58.502007;1
110805;2021;"NOVIEMBRE";"MIERCOLES";"2021-11-17";2;"Robo";"Robo total";"NO";"NO";"MONTE CASTRO";10;-34.61565;-58.497943;1
110806;2021;"NOVIEMBRE";"MIERCOLES";"2021-11-17";16;"Hurto";"Hurto total";"NO";"NO";"VELEZ SARSFIELD";10;-34.625617;-58.505115;1
110807;2021;"NOVIEMBRE";"JUEVES";"2021-11-11";6;"Hurto";"Hurto total";"NO";"NO";"MONTE CASTRO";10;-34.61436;-58.498365;1
110808;2021;"NOVIEMBRE";"MIERCOLES";"2021-11-10";20;"Hurto";"Hurto total";"NO";"NO";"VELEZ SARSFIELD";10;-34.632358;-58.498221;1
110809;2021;"NOVIEMBRE";"JUEVES";"2021-11-11";6;"Hurto";"Hurto total";"NO";"NO";"FLORESTA";10;-34.630753;-58.484141;1
110810;2021;"NOVIEMBRE";"MIERCOLES";"2021-11-17";6;"Hurto";"Hurto total";"NO";"NO";"VELEZ SARSFIELD";10;-34.630932;-58.491041;1
